"","behavior","burst","odba","mean.dxy","mean.dyz","mean.dxz","sd.dxy","sd.dyz","sd.dxz","cov.dxy","cov.dxz","cov.dyz","cor.dxy","cor.dxz","cor.dyz","sk.dx","ku.dx","sk.dy","ku.dy","sk.dz","ku.dz","max.dx","min.dx","amp.dx","max.dy","min.dy","amp.dy","max.dz","min.dz","amp.dz"
"41521","WALK",347,19.3210965908137,-0.106886143269167,0.199411602327501,0.0925254590583338,13.602445479078,13.8157373469204,13.47509467748,-30.9294315202023,-29.2910805414681,-32.6829085786127,-0.502337546708127,-0.476379465075512,-0.520807210591805,0.0686389719985659,1.54915549907602,-0.00474088056127468,1.48545879027408,0.0705908689867254,1.49380799670988,9.9226185966,-9.5381354188,19.4607540154,9.8135635004,-9.9419407505,19.7555042509,10.033172615,-9.622969132,19.656141747
"41641","WALK",348,20.2768942680171,-0.0580852971445834,0.1865381096925,0.128452812547916,12.8726440589027,13.6413738489036,13.1607455015588,-24.2065839656598,-27.6504748781542,-33.1628776960208,-0.412810087919062,-0.469135536133998,-0.5538233875649,-0.447300946108851,1.64267688154545,-0.344995193116531,1.55230821676669,-0.368673073267046,1.5025063481086,11.0333265232,-12.2835628244,23.3168893476,10.4017938536,-11.3870244174,21.788818271,10.8778636846,-12.0153427778,22.8932064624
"41761","WALK",349,20.2139630919242,-0.0353915150345831,0.200600126811249,0.165208611776666,12.6633696426557,13.1524032029157,13.3275486587958,-24.0927473225465,-31.2404054442098,-28.3510343463429,-0.429576997811458,-0.542983577608465,-0.48777745623347,-0.523526501435063,1.64204930000513,-0.470135272083664,1.54619276033912,-0.363455468620384,1.46527514270759,10.2005416272,-12.3607290442,22.5612706714,9.389372254,-11.2272857636,20.6166580176,9.3591526072,-11.2395832294,20.5987358366
"41881","WALK",350,19.9237871700804,-0.051270965398333,0.183699393404583,0.13242842800625,13.0085353004997,13.5156230874876,12.4854449101322,-27.4852036020027,-21.4781746601005,-32.4725353118898,-0.481559398784151,-0.380560624216651,-0.551693027280665,-0.349089195032564,1.60616795845978,-0.420427863525502,1.65894231969085,-0.42525671716842,1.47471838126626,11.0044890912,-10.8816682654,21.8861573566,11.0357325734,-13.6351438172,24.6708763906,10.0244418264,-11.7614674214,21.7859092478
"42001","WALK",351,20.0693684211208,-0.0350633620962501,0.178842710976667,0.143779348880417,13.295908942994,13.4105343186079,13.2631440231437,-28.0980036236482,-28.6927457338276,-29.252958082132,-0.466154125814363,-0.484171300301515,-0.482248459837078,-0.32334997972114,1.67709393327293,-0.387261398235165,1.68691824316903,-0.229162421998309,1.56507638384932,12.4394613812,-12.4324481106,24.8719094918,11.448836824,-14.6920969414,26.1409337654,12.3087283106,-12.6382560858,24.9469843964
"42121","WALK",352,20.0427615146225,-0.0298513060279155,0.157188292650417,0.127336986622502,13.2689665094587,12.6465613038227,12.7035452766667,-31.3114977318416,-23.8519921160917,-25.4467603236394,-0.552485383383438,-0.419963178290534,-0.46673429589089,-0.448215489873803,1.67713012701919,-0.591060923097921,1.60659275279219,-0.445524559206947,1.46672642645682,11.5387913176,-13.640278912,25.1790702296,9.6454188494,-12.0361221978,21.6815410472,9.8365549962,-10.9814638854,20.8180188816
"42241","WALK",353,20.0797025765817,-0.0649011623691657,0.198930180072917,0.134029017703752,12.9690971240086,13.2800791855587,13.1700912726413,-27.6941395221962,-28.0724959083997,-27.8691707944544,-0.491203031259801,-0.47968378909132,-0.462411875861125,-0.413805455233483,1.59707512033291,-0.511654549748084,1.66770645732338,-0.351893931155696,1.67124528674974,10.0203511088,-10.891624232,20.9119753408,10.3562363384,-14.3118614606,24.668097799,12.0597436908,-15.5460810984,27.6058247892
"42361","WALK",354,19.9527619163517,-0.0519647992479166,0.1844938039975,0.132529004749583,12.6153213696321,13.5880192228499,13.0370032502663,-22.3706516979551,-28.4090107788351,-33.5735421243017,-0.391360045415753,-0.502354475568161,-0.57155974291621,-0.466207812458347,1.59345551755684,-0.308452333344319,1.5537466946134,-0.355344052143776,1.51281634157915,9.7262102866,-12.233590558,21.9598008446,10.9280274384,-11.1438735596,22.071900998,10.9856574868,-12.846866468,23.8325239548
"42481","WALK",355,20.0619919530571,-0.0626374440500005,0.190370917906251,0.127733473856251,13.1221510752535,13.1206647631087,13.2980852387883,-28.6132553513822,-30.4495873411858,-27.1289666296352,-0.497848110468044,-0.525432807577668,-0.460242524095225,-0.408341290513397,1.57546411899337,-0.464352987738684,1.5655292854676,-0.266134028228381,1.48802425406459,9.9703549374,-11.0301464194,21.0005013568,9.5488338992,-12.4858183574,22.0346522566,9.841614096,-11.2326934854,21.0743075814
"42601","WALK",356,19.7292488645979,-0.0561753471295827,0.182401240233749,0.126225893104167,11.9686005601857,12.7818939739194,12.8004226798441,-20.2841889379225,-30.3059438082167,-26.0915922146681,-0.3962900143669,-0.589110010235089,-0.469306078286785,-0.628415888212268,1.57536325537659,-0.597641600108175,1.57535110163206,-0.462623716500947,1.47824509254163,7.769933515,-10.6240339146,18.3939674296,8.4219531992,-11.83787918325,20.25983238245,9.5692401272,-11.633517805,21.2027579322
"42721","WALK",357,20.1745338121496,-0.0421753438766679,0.192797287629584,0.150621943752916,12.835741337951,13.2294563461649,13.3338962057286,-26.5147173798153,-29.8842610354062,-28.766067004638,-0.474640277661634,-0.507012824289761,-0.490396931901981,-0.47222447785213,1.58417856000651,-0.469753071379735,1.57254969854935,-0.330346027182824,1.4893360733753,9.6154703034,-11.8929013452,21.5083716486,10.1542752324,-12.1343793424,22.2886545748,10.5073073984,-11.9198048238,22.4271122222
"42841","WALK",358,18.5991947052079,-0.017127610544166,0.151998428449583,0.134870817905417,11.2783764534039,12.1212143912138,11.8493925993375,-19.6199175701955,-23.2703794130203,-23.9076926234547,-0.446894148134188,-0.499347293834503,-0.48331391006876,-0.706301436930095,1.5785493328095,-0.693146357377814,1.56217802144887,-0.270507868149298,1.98147171691648,5.6697414722,-10.5406645334,16.2104060056,6.89151915,-10.2601272535,17.1516464035,16.618426433,-12.5430771272,29.1615035602
"42961","WALK",359,20.3431630283971,-0.0534117759270846,0.215318230110419,0.161906454183334,12.9950857162905,13.3154267861506,13.5758555473654,-25.7845182615413,-32.2809166173933,-28.8697831810068,-0.439622199279021,-0.539270282250753,-0.483030173159204,-0.513476465717496,1.66978004549283,-0.435945607508448,1.57908537184144,-0.299596698336816,1.48684470570914,10.003695555,-13.8292493468,23.8329449018,9.5996183054,-13.076100678,22.6757189834,10.33230768875,-11.3231432322,21.65545092095
"43081","WALK",360,20.1958121922471,-0.0318764256266656,0.182507285460832,0.150630859834166,12.3956677622217,13.3515044738798,12.928798981761,-21.8895904816472,-27.3912239808566,-31.3679410608306,-0.398615554329964,-0.488130535914041,-0.543168846289606,-0.605584752647614,1.6294535433246,-0.49714376138729,1.57476610764051,-0.532932731405166,1.64168129982356,9.0422227104,-12.5181456816,21.560368392,10.085286382,-11.8992522412,21.9845386232,10.3972463488,-15.7262013966,26.1234477454
"43201","WALK",361,20.1727976280662,-0.022730250320001,0.169510523562918,0.146780273242917,13.0885250690722,12.998913372418,13.0453196986349,-28.916406179557,-27.3618327994403,-27.7639803692374,-0.509725127780698,-0.473975677549606,-0.489550124036352,-0.49348793224536,1.59679888059605,-0.508911363815551,1.56871596530394,-0.392557016213501,1.45660405417893,9.211542313,-12.077690595,21.289232908,9.5172970148,-11.350984497,20.8682815118,9.4346029568,-11.0135829568,20.4481859136
"43321","WALK",362,19.80977883669,-0.0289967434491654,0.186221337520833,0.157224594071667,12.399275756641,13.3845673559762,13.1834246697366,-21.9675503455355,-30.0473667095956,-31.311182296777,-0.400243910396352,-0.529425335864737,-0.537720446797028,-0.477811502768591,1.61205555864225,-0.331881410925557,1.55875073735803,-0.285172883579645,1.47776523081088,9.6020454832,-12.452609644,22.0546551272,9.8316730058,-11.8796914608,21.7113644666,11.0852294704,-11.9592624158,23.0444918862
"43441","WALK",363,19.74809934038,-0.0822978823462493,0.202758587281668,0.120460704935418,13.1095554391927,13.2658420659009,12.9153500780655,-27.9845922106149,-27.0008328717185,-29.8251092781781,-0.483169596385327,-0.478722300978177,-0.512937528892828,-0.362910015950751,1.56986878323414,-0.364846616159443,1.55146442537758,-0.289898752126079,1.48916129527061,9.5505744944,-11.500216438,21.0507909324,9.7581997748,-11.570073506,21.3282732808,9.5986381016,-12.0287554142,21.6273935158
"43561","WALK",364,20.0398279959571,-0.0537680846475007,0.203264670407917,0.149496585760416,12.8825476399808,13.1723117885626,12.922512217364,-26.4212223744564,-26.8368779383013,-29.6343053764736,-0.467161710382632,-0.473681145991634,-0.518803271058925,-0.458615588181255,1.61082735516129,-0.444976882405528,1.55910322402334,-0.424745726444354,1.47683399437663,9.3963826866,-12.2053582518,21.6017409384,9.5656514648,-12.4764416564,22.0420931212,9.0699037624,-11.6356379106,20.705541673
"43681","WALK",365,20.0390340236263,-0.0682066001904165,0.207047937214583,0.138841337024166,13.1256509178654,12.8586961755774,13.6806639178293,-28.8911431874476,-32.7177629461508,-24.616907920147,-0.505254326527654,-0.53761546246418,-0.42484230425596,-0.387701253640699,1.62435357419913,-0.485114241017794,1.59894637888939,-0.227295449955389,1.48861077777364,10.8003891044,-13.224038717,24.0244278214,9.8069508988,-12.7530900506,22.5600409494,10.432928476,-11.0909841364,21.5239126124
"43801","WALK",366,20.0434359392717,-0.0484309304695823,0.19237738100875,0.143946450539168,12.6391802963588,13.4558168621634,12.9129231807557,-23.5219896487556,-27.1492847174448,-32.2193956535619,-0.417695180792272,-0.483182962343779,-0.552553866335436,-0.469180786455768,1.63527543860384,-0.401469632514945,1.56886641613308,-0.406324173112401,1.47880862477519,10.1751094846,-12.8662808926,23.0413903772,9.7941295802,-12.7742954448,22.568425025,9.8083619046,-12.392459744,22.2008216486
"43921","WALK",367,19.7497605506908,-0.0841216565687499,0.177635318492084,0.0935136619233344,12.7807542873934,13.0106340611124,12.7778706416816,-26.1535393057963,-26.40533073996,-28.6747368705856,-0.471103573750347,-0.478098647522871,-0.512389079849916,-0.435002870560019,1.56996695549668,-0.446333443883816,1.56560982500224,-0.370515810455584,1.4604284482869,9.469625434,-10.7707829712,20.2404084052,9.928685043,-11.4696315686,21.3983166116,9.7223191856,-10.9852781626,20.7075973482
"44041","WALK",368,20.0204063594421,-0.0968877945137494,0.218998302026249,0.1221105075125,12.7812624354377,13.6447184607292,13.116149596918,-23.9725669950765,-27.2243985584212,-34.6936386494503,-0.415422993319853,-0.463092368544057,-0.594217093531309,-0.427048158902695,1.59666595332234,-0.276372040861621,1.53170271666323,-0.355830399343325,1.46142155655789,9.090326703,-13.4616406284,22.5519673314,10.1586354304,-11.037216338,21.1958517684,10.1516909132,-10.707235308,20.8589262212
"44161","WALK",369,19.611875632315,-0.0817379890241667,0.206946982774166,0.12520899375,13.4139316582283,12.9100335347612,12.8657088779479,-32.7638650963973,-26.3818852496938,-25.3572698301303,-0.572988670393812,-0.467962805614934,-0.437410057888648,-0.211054159599404,1.55956060973749,-0.403184086473185,1.5263928648195,-0.196474951616131,1.50297091785133,10.0696054442,-10.2469693572,20.3165748014,9.7506169568,-11.0576868108,20.8083037676,9.9528194402,-10.6203850136,20.5732044538
"44281","WALK",370,20.2511751170333,-0.0488365123745835,0.171295037786249,0.122458525411666,13.0922261113129,12.6870038805418,13.2667277531387,-29.0893483759694,-29.4769809355385,-24.0525580738571,-0.514173781068031,-0.503658277469291,-0.426501106828552,-0.5020547825826,1.61420607244037,-0.596430284635684,1.58840894701366,-0.377285978821892,1.50517453320099,10.02605245,-12.5055364944,22.5315889444,8.90836427,-12.4452845208,21.3536487908,10.3036509646,-12.2089173166,22.5125682812
"44401","WALK",371,17.5300538365058,0.0181552048516655,0.110882054201667,0.129037259053332,11.2120511195088,11.0771287614002,10.9498987474784,-21.9000706334724,-18.273809071436,-19.8846592747938,-0.534742304238104,-0.438502764814195,-0.479605409044967,-0.570128211596314,1.61646014576182,-0.625235599428013,1.60243689314656,-0.581815539815473,1.46084630862207,8.8609710294,-10.8928587474,19.7538297768,7.4782079998,-10.2724300564,17.7506380562,7.5184876256,-10.2900657452,17.8085533708
"44521","WALK",372,16.9757637281871,-0.0794255392137503,0.17299205951125,0.0935665202974992,11.7276471969434,12.1169353733366,11.8891755632786,-21.9536946496163,-23.697380190857,-25.2865845510081,-0.469084361930661,-0.504622104372101,-0.525455193823054,-0.0953531474084791,1.55112826568112,-0.0809424890898434,1.49350923386367,-0.0174348137446746,1.48354482732306,8.317297333,-8.7549090176,17.0722063506,8.4618766894,-8.82470678575,17.28658347515,8.63024148325,-8.7253326252,17.35557410845
"44641","WALK",373,17.0987052110671,-0.0796091223720839,0.178679513746668,0.0990703913745836,11.8985157179207,12.2809068335169,11.775017883282,-23.2494642350153,-21.6888662481172,-26.8503113042443,-0.48916473137722,-0.45540267383395,-0.552931487313519,-0.037449355804127,1.55260594680486,-0.0730576359107415,1.49304815524678,-0.0749776622188273,1.47776804425655,8.5922165638,-8.9008833282,17.493099892,8.5852902564,-8.889446846,17.4747371024,8.72908103425,-8.9464294634,17.67551049765
"44761","WALK",374,17.3257785571008,-0.0156930380400009,0.139345261531667,0.123652223491666,11.0423876140234,10.9335151755067,10.5495793399099,-21.2027393293753,-16.1417544978589,-21.0062306320284,-0.533301235657248,-0.408730606290911,-0.541903584241266,-0.654928274779228,1.56327050407099,-0.702053705030652,1.55864082665441,-0.618955656310671,1.46305060636166,6.5766586962,-9.3244880354,15.9011467316,5.6487388244,-9.1985950304,14.8473338548,6.1411661138,-9.723627914,15.8647940278
"44881","WALK",375,17.9626769516229,-0.0245625200858345,0.168272439388333,0.143709919302498,10.7180158224679,11.8423463565632,11.7936360525026,-14.8381244737328,-25.1199122142343,-25.0299407076212,-0.348356885788635,-0.566336119696383,-0.555558100854068,-0.654577635276133,1.60686236353117,-0.492113780347104,1.55630903166476,-0.48347046466808,1.47073846874142,7.3964261588,-10.3898866824,17.7863128412,8.5990558716,-9.8506554212,18.4497112928,8.4049548626,-10.7498760164,19.154830879
"45001","WALK",376,17.8804369968688,-0.06675053249,0.179376895189584,0.112626362699583,11.5262411015975,11.6519682210372,11.3767411129347,-22.9490150449602,-19.5319556037298,-23.0297648019963,-0.527844364790831,-0.432484621017895,-0.513804961066009,-0.427564202318903,1.56969296680748,-0.548927168988753,1.56585874226876,-0.454769371698563,1.44958828335006,8.5460217286,-9.7129949728,18.2590167014,8.2831975024,-9.9993250956,18.282522598,8.0744087334,-10.455148154,18.5295568874
"45121","WALK",377,17.8143454453938,-0.0461411416962498,0.148386700045,0.10224555834875,11.1522757296472,11.249396594864,11.7371983689979,-19.9388003128351,-24.7536406648425,-19.7866211928082,-0.472002610052367,-0.561181752843224,-0.455417543209081,-0.596235755899922,1.56272523329546,-0.601441908619265,1.57937067073162,-0.407055292023891,1.45091406646401,7.4040227332,-9.507852055,16.9118747882,7.176426384,-10.0904506306,17.2668770146,8.74530446475,-9.2409904488,17.98629491355
"45241","WALK",378,17.7253174154558,-0.0595932731325001,0.179673532559584,0.120080259427084,11.3209388850461,11.6060628540431,10.9433325181922,-21.1963417213782,-17.6395348123386,-23.4122910723361,-0.494642903921829,-0.417744920917641,-0.532905407929341,-0.518667424303044,1.61278317094145,-0.590794005786198,1.56782575323036,-0.5148067626212,1.49811416773609,8.7929750592,-9.9862028252,18.7791778844,6.98539864,-10.7071830294,17.6925816694,8.5268575996,-10.6233821518,19.1502397514
"45361","WALK",379,17.457779111835,-0.0413532587637507,0.176045908746666,0.134692649982916,11.5878739519053,11.611314606254,9.96801662204397,-23.8368776163138,-8.93008612277383,-26.7918698354795,-0.550475569877614,-0.21961658737808,-0.660887965228061,-0.479566925284937,1.56531578294308,-0.621594655886956,1.57366378614538,-0.548506497219258,1.46201616770236,8.245327371,-9.6202384168,17.8655657878,7.2708369144,-10.1703250136,17.441161928,6.473973584,-10.199796062,16.673769646
"45481","WALK",380,14.66124239632,0.031886955750834,0.0888749226220822,0.120761878372916,10.0857399564516,9.38273518358752,9.04367851931537,-20.0069844405864,-8.38749474370661,-14.7445808066444,-0.65202865276714,-0.258330280978068,-0.50449181449919,-0.593236202258588,1.57944471163251,-0.402767775376012,1.65230274972127,-0.286694663409031,1.53214339670022,7.1619448318,-9.0583579768,16.2203028086,7.117412524,-8.7762328646,15.8936453886,7.2480384002,-8.789097609,16.0371360092
"45601","WALK",381,17.8283342691196,-0.0502729565358328,0.1531701618975,0.102897205361667,11.4569634426742,11.4977272636031,11.3467609822136,-22.2922355547667,-20.0408871346055,-22.0188165729201,-0.514380473388233,-0.452110516775487,-0.499646134939625,-0.48109333606149,1.61697129158146,-0.564605076257067,1.56284550112124,-0.47363462811354,1.44591253458571,9.2134801208,-10.49054048,19.7040206008,7.9551319724,-9.6443311058,17.5994630782,7.6497779824,-10.0597101078,17.7094880902
